
3	 0, -1, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -93; 34, 80, 89.08, 0.37, 7.23, 196.65, 35.59, 0.71, 48.23, 4.11, 33.22, 3.64, 10.75
4	 1, 1, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -89; 35, 80, 85.14, 0.35, 7.3, 190.0, 10.45, 0.21, 47.28, 3.44, 20.08, 4.58, 9.75
5	 -1, 1, -1, 0, 0, 0, 0; 0, 0, -1, -2, -1, -1; -84; 34, 80, 83.79, 0.35, 7.39, 161.5, -12.11, 0, 42.11, 2.81, 7.82, 5.46, 8.75

1	 -1, 1, 1, 1, 0, 0, 0; 0, 0, -1, 0, 0, 0; -104; 33, 80, 85.25, 0.36, 6.92, 299.25, 146.9, 1, 62.84, 6.41, 38.56, 1.82, 12.75
2	 -1, -1, 1, 1, 1, 1, 1; 0, 0, -1, 0, 0, 1; -98; 32, 80, 88.07, 0.37, 6.94, 288.8, 150.86, 1, 64.41, 6.86, 47.89, 2.59, 11.75
3	 -1, 0, 0, 0, 1, 0, 1; 0, 0, -1, 0, 0, 1; -93; 31, 80, 90.52, 0.38, 6.94, 288.8, 163.55, 1, 62.5, 6.35, 57.93, 3.3, 10.75
4	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 1; -88; 31, 80, 89.08, 0.37, 6.94, 324.9, 198.67, 1, 62.81, 5.84, 47.97, 4.01, 9.75
5	 -1, 0, 0, 0, 1, 0, 1; 0, 0, -1, 0, 0, 1; -83; 30, 80, 90.52, 0.38, 6.94, 324.9, 209.03, 1, 61.25, 5.36, 58.68, 4.68, 8.75
6	 -1, 0, 0, 1, 0, 1, 1; 0, 0, -1, 0, 0, 1; -77; 29, 80, 92.97, 0.39, 6.98, 324.9, 219.68, 1, 59.64, 5.92, 50.01, 5.3, 7.75
7	 -1, 0, 1, 0, 1, 1, 0; 0, 0, -1, 0, 0, 1; -72; 28, 80, 93.14, 0.39, 7.02, 324.9, 227.0, 1, 58.54, 5.51, 61.92, 5.88, 6.75
8	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 1; -68; 28, 80, 91.37, 0.38, 7.02, 361.0, 261.71, 1, 58.83, 5.1, 53.83, 6.46, 5.75
9	 -1, 0, 0, 0, 1, 0, 1; 0, 0, -1, 0, 0, 1; -62; 27, 80, 92.97, 0.39, 7.02, 361.0, 270.03, 1, 57.58, 4.71, 66.28, 7.0, 4.75
10	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 1; -58; 27, 80, 91.37, 0.38, 7.02, 361.0, 268.61, 1, 57.82, 4.32, 58.73, 7.54, 3.75
11	 0, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, 0, 1; -53; 27, 80, 89.09, 0.37, 7.02, 361.0, 266.41, 1, 58.18, 3.93, 51.18, 8.08, 2.75
